TruckID,Timestamp,TempC,HumidityPct,IntervalMinutes
TRK-05,2026-07-30T22:15:00Z,4.4,44,15.0
TRK-07,2026-07-30T22:15:00Z,4.8,46,15.0
TRK-08,2026-07-30T22:15:00Z,5.0,48,15.0
TRK-01,2026-07-30T22:30:00Z,4.5,44,15.0
TRK-05,2026-07-30T22:30:00Z,4.4,44,15.0
TRK-07,2026-07-30T22:30:00Z,4.7,48,15.0
TRK-08,2026-07-30T22:30:00Z,8.9,54,15.0
TRK-01,2026-07-30T22:45:00Z,4.3,45,15.0
TRK-05,2026-07-30T22:45:00Z,4.6,42,15.0
TRK-07,2026-07-30T22:45:00Z,4.8,46,15.0
TRK-08,2026-07-30T22:45:00Z,5.1,47,15.0
TRK-01,2026-07-30T23:00:00Z,4.2,44,15.0
TRK-05,2026-07-30T23:00:00Z,4.4,42,15.0
TRK-07,2026-07-30T23:00:00Z,4.8,44,15.0
TRK-08,2026-07-30T23:00:00Z,5.0,47,15.0
TRK-01,2026-07-30T23:15:00Z,4.2,44,15.0
TRK-05,2026-07-30T23:15:00Z,4.4,45,15.0
TRK-07,2026-07-30T23:15:00Z,4.9,43,15.0
TRK-08,2026-07-30T23:15:00Z,5.1,46,15.0
TRK-01,2026-07-30T23:30:00Z,4.2,44,15.0
TRK-05,2026-07-30T23:30:00Z,4.5,44,15.0
TRK-07,2026-07-30T23:30:00Z,4.8,44,15.0
TRK-08,2026-07-30T23:30:00Z,5.2,46,15.0
TRK-01,2026-07-30T23:45:00Z,4.3,45,15.0
TRK-05,2026-07-30T23:45:00Z,4.3,43,15.0
TRK-07,2026-07-30T23:45:00Z,4.9,42,15.0
TRK-08,2026-07-30T23:45:00Z,5.0,48,15.0
TRK-01,2026-07-31T00:00:00Z,4.3,44,15.0
TRK-05,2026-07-31T00:00:00Z,4.4,44,15.0
TRK-07,2026-07-31T00:00:00Z,5.0,40,15.0
TRK-08,2026-07-31T00:00:00Z,5.0,47,15.0
TRK-01,2026-07-31T00:15:00Z,4.3,43,15.0
TRK-05,2026-07-31T00:15:00Z,4.5,44,15.0
TRK-07,2026-07-31T00:15:00Z,4.7,38,15.0
TRK-08,2026-07-31T00:15:00Z,5.0,48,15.0
TRK-01,2026-07-31T00:30:00Z,4.4,45,15.0
TRK-05,2026-07-31T00:30:00Z,4.5,46,15.0
TRK-07,2026-07-31T00:30:00Z,4.8,42,15.0
TRK-08,2026-07-31T00:30:00Z,5.1,46,15.0
TRK-01,2026-07-31T00:45:00Z,4.3,47,15.0
TRK-05,2026-07-31T00:45:00Z,4.6,45,15.0
TRK-07,2026-07-31T00:45:00Z,4.7,46,15.0
TRK-08,2026-07-31T00:45:00Z,5.1,46,15.0
TRK-01,2026-07-31T01:00:00Z,4.5,47,15.0
TRK-05,2026-07-31T01:00:00Z,10.4,54,15.0
TRK-07,2026-07-31T01:00:00Z,4.7,47,15.0
TRK-08,2026-07-31T01:00:00Z,5.0,44,15.0
TRK-01,2026-07-31T01:15:00Z,4.5,47,15.0
TRK-05,2026-07-31T01:15:00Z,4.2,46,15.0
TRK-07,2026-07-31T01:15:00Z,4.6,45,15.0
TRK-08,2026-07-31T01:15:00Z,4.9,45,15.0
TRK-01,2026-07-31T01:30:00Z,4.3,47,15.0
TRK-05,2026-07-31T01:30:00Z,4.1,42,15.0
TRK-01,2026-07-31T01:45:00Z,4.2,47,15.0
TRK-05,2026-07-31T01:45:00Z,4.1,44,15.0
TRK-05,2026-07-31T02:00:00Z,4.3,45,15.0
TRK-08,2026-07-31T05:30:00Z,4.6,47,15.0
TRK-08,2026-07-31T05:45:00Z,4.4,47,15.0
TRK-08,2026-07-31T06:00:00Z,4.6,48,15.0
TRK-08,2026-07-31T06:15:00Z,4.4,47,15.0
TRK-08,2026-07-31T06:30:00Z,4.2,45,15.0
TRK-08,2026-07-31T06:45:00Z,4.4,45,15.0
TRK-08,2026-07-31T07:00:00Z,4.4,47,15.0
TRK-08,2026-07-31T07:15:00Z,4.6,46,15.0
TRK-08,2026-07-31T07:30:00Z,4.7,44,15.0
TRK-06,2026-07-31T07:45:00Z,5.2,48,15.0
TRK-08,2026-07-31T07:45:00Z,4.6,42,15.0
TRK-06,2026-07-31T08:00:00Z,9.2,54,15.0
TRK-08,2026-07-31T08:00:00Z,4.5,44,15.0
TRK-06,2026-07-31T08:15:00Z,5.3,48,15.0
TRK-08,2026-07-31T08:15:00Z,4.5,45,15.0
TRK-06,2026-07-31T08:30:00Z,5.2,48,15.0
TRK-08,2026-07-31T08:30:00Z,4.5,45,15.0
TRK-06,2026-07-31T08:45:00Z,5.1,49,15.0
TRK-08,2026-07-31T08:45:00Z,4.3,43,15.0
TRK-06,2026-07-31T09:00:00Z,5.2,49,15.0
TRK-08,2026-07-31T09:00:00Z,4.2,45,15.0
TRK-06,2026-07-31T09:15:00Z,5.3,49,15.0
TRK-08,2026-07-31T09:15:00Z,4.4,42,15.0
TRK-11,2026-07-31T09:15:00Z,-19.3,50,15.0
TRK-06,2026-07-31T09:30:00Z,5.3,46,15.0
TRK-08,2026-07-31T09:30:00Z,4.3,41,15.0
TRK-11,2026-07-31T09:30:00Z,-19.4,49,15.0
TRK-06,2026-07-31T09:45:00Z,5.2,48,15.0
TRK-08,2026-07-31T09:45:00Z,4.2,44,15.0
TRK-11,2026-07-31T09:45:00Z,-19.5,47,15.0
TRK-08,2026-07-31T10:00:00Z,4.4,42,15.0
TRK-11,2026-07-31T10:00:00Z,-19.4,46,15.0
TRK-08,2026-07-31T10:15:00Z,4.3,44,15.0
TRK-11,2026-07-31T10:15:00Z,-19.2,46,15.0
TRK-08,2026-07-31T10:30:00Z,4.5,44,15.0
TRK-11,2026-07-31T10:30:00Z,-19.1,47,15.0
TRK-08,2026-07-31T10:45:00Z,4.5,44,15.0
TRK-11,2026-07-31T10:45:00Z,-19.3,47,15.0
TRK-08,2026-07-31T11:00:00Z,4.4,43,15.0
TRK-11,2026-07-31T11:00:00Z,-19.4,45,15.0
TRK-08,2026-07-31T11:15:00Z,4.5,43,15.0
TRK-11,2026-07-31T11:15:00Z,-19.4,46,15.0
TRK-08,2026-07-31T11:30:00Z,4.5,44,15.0
TRK-11,2026-07-31T11:30:00Z,-19.3,44,15.0
TRK-08,2026-07-31T11:45:00Z,4.6,44,15.0
TRK-11,2026-07-31T11:45:00Z,-19.2,47,15.0
TRK-08,2026-07-31T12:00:00Z,4.6,43,15.0
TRK-11,2026-07-31T12:00:00Z,-19.2,44,15.0
TRK-08,2026-07-31T12:15:00Z,4.5,42,15.0
TRK-11,2026-07-31T12:15:00Z,-19.2,44,15.0
TRK-08,2026-07-31T12:30:00Z,4.4,41,15.0
TRK-11,2026-07-31T12:30:00Z,-19.4,44,15.0
TRK-08,2026-07-31T12:45:00Z,4.6,40,15.0
TRK-11,2026-07-31T12:45:00Z,-19.4,41,15.0
TRK-08,2026-07-31T13:00:00Z,4.6,39,15.0
TRK-11,2026-07-31T13:00:00Z,-19.5,42,15.0
TRK-08,2026-07-31T13:15:00Z,4.6,43,15.0
TRK-11,2026-07-31T13:15:00Z,-19.4,41,15.0
TRK-08,2026-07-31T13:30:00Z,4.6,44,15.0
TRK-11,2026-07-31T13:30:00Z,-19.3,43,15.0
TRK-02,2026-07-31T13:45:00Z,5.3,44,15.0
TRK-08,2026-07-31T13:45:00Z,4.5,43,15.0
TRK-11,2026-07-31T13:45:00Z,-19.4,46,15.0
TRK-02,2026-07-31T14:00:00Z,5.3,43,15.0
TRK-08,2026-07-31T14:00:00Z,4.4,43,15.0
TRK-11,2026-07-31T14:00:00Z,-19.3,46,15.0
TRK-02,2026-07-31T14:15:00Z,10.0,54,15.0
TRK-08,2026-07-31T14:15:00Z,4.3,45,15.0
TRK-11,2026-07-31T14:15:00Z,-19.4,46,15.0
TRK-02,2026-07-31T14:30:00Z,5.1,47,15.0
TRK-08,2026-07-31T14:30:00Z,4.4,45,15.0
TRK-11,2026-07-31T14:30:00Z,-19.4,46,15.0
TRK-02,2026-07-31T14:45:00Z,5.1,47,15.0
TRK-08,2026-07-31T14:45:00Z,4.5,43,15.0
TRK-11,2026-07-31T14:45:00Z,-19.2,47,15.0
TRK-02,2026-07-31T15:00:00Z,5.0,45,15.0
TRK-08,2026-07-31T15:00:00Z,4.3,45,15.0
TRK-11,2026-07-31T15:00:00Z,-19.2,48,15.0
TRK-02,2026-07-31T15:15:00Z,4.9,43,15.0
TRK-08,2026-07-31T15:15:00Z,4.3,45,15.0
TRK-11,2026-07-31T15:15:00Z,-19.3,45,15.0
TRK-02,2026-07-31T15:30:00Z,5.0,43,15.0
TRK-08,2026-07-31T15:30:00Z,4.3,47,15.0
TRK-11,2026-07-31T15:30:00Z,-19.2,41,15.0
TRK-02,2026-07-31T15:45:00Z,4.9,42,15.0
TRK-08,2026-07-31T15:45:00Z,4.5,45,15.0
TRK-11,2026-07-31T15:45:00Z,-19.3,43,15.0
TRK-02,2026-07-31T16:00:00Z,5.2,45,15.0
TRK-08,2026-07-31T16:00:00Z,4.5,48,15.0
TRK-11,2026-07-31T16:00:00Z,-19.3,45,15.0
TRK-02,2026-07-31T16:15:00Z,5.1,44,15.0
TRK-08,2026-07-31T16:15:00Z,4.5,44,15.0
TRK-11,2026-07-31T16:15:00Z,-19.4,44,15.0
TRK-02,2026-07-31T16:30:00Z,5.3,45,15.0
TRK-08,2026-07-31T16:30:00Z,4.7,41,15.0
TRK-11,2026-07-31T16:30:00Z,-19.5,43,15.0
TRK-02,2026-07-31T16:45:00Z,5.0,46,15.0
TRK-11,2026-07-31T16:45:00Z,-19.3,41,15.0
TRK-02,2026-07-31T17:00:00Z,5.0,48,15.0
TRK-11,2026-07-31T17:00:00Z,-19.3,42,15.0
TRK-02,2026-07-31T17:15:00Z,5.1,47,15.0
TRK-11,2026-07-31T17:15:00Z,-19.3,42,15.0
TRK-02,2026-07-31T17:30:00Z,5.0,45,15.0
TRK-11,2026-07-31T17:30:00Z,-19.4,43,15.0
TRK-02,2026-07-31T17:45:00Z,4.9,42,15.0
TRK-11,2026-07-31T17:45:00Z,-19.4,46,15.0
TRK-02,2026-07-31T18:00:00Z,5.0,40,15.0
TRK-11,2026-07-31T18:00:00Z,-19.4,43,15.0
TRK-02,2026-07-31T18:15:00Z,5.2,42,15.0
TRK-11,2026-07-31T18:15:00Z,-19.3,43,15.0
TRK-02,2026-07-31T18:30:00Z,5.3,41,15.0
TRK-02,2026-07-31T18:45:00Z,5.2,41,15.0
TRK-02,2026-07-31T19:00:00Z,5.2,43,15.0
TRK-02,2026-07-31T19:15:00Z,5.1,41,15.0
TRK-02,2026-07-31T19:30:00Z,5.2,44,15.0
TRK-02,2026-07-31T19:45:00Z,5.2,46,15.0
TRK-02,2026-07-31T20:00:00Z,5.1,46,15.0
TRK-02,2026-07-31T20:15:00Z,5.3,44,15.0
TRK-02,2026-07-31T20:30:00Z,5.1,45,15.0
TRK-09,2026-07-31T20:30:00Z,4.5,45,15.0
TRK-02,2026-07-31T20:45:00Z,5.1,45,15.0
TRK-09,2026-07-31T20:45:00Z,4.5,43,15.0
TRK-02,2026-07-31T21:00:00Z,5.2,47,15.0
TRK-09,2026-07-31T21:00:00Z,4.5,47,15.0
TRK-02,2026-07-31T21:15:00Z,5.3,46,15.0
TRK-09,2026-07-31T21:15:00Z,4.3,47,15.0
TRK-11,2026-07-31T21:15:00Z,-22.0,39,15.0
TRK-02,2026-07-31T21:30:00Z,5.3,46,15.0
TRK-09,2026-07-31T21:30:00Z,4.3,47,15.0
TRK-11,2026-07-31T21:30:00Z,-21.8,42,15.0
TRK-02,2026-07-31T21:45:00Z,5.2,44,15.0
TRK-09,2026-07-31T21:45:00Z,4.5,46,15.0
TRK-11,2026-07-31T21:45:00Z,-21.9,42,15.0
TRK-02,2026-07-31T22:00:00Z,5.1,43,15.0
TRK-09,2026-07-31T22:00:00Z,4.3,46,15.0
TRK-11,2026-07-31T22:00:00Z,-22.0,42,15.0
TRK-02,2026-07-31T22:15:00Z,5.2,44,15.0
TRK-09,2026-07-31T22:15:00Z,11.2,57,15.0
TRK-11,2026-07-31T22:15:00Z,-22.0,43,15.0
TRK-02,2026-07-31T22:30:00Z,5.1,43,15.0
TRK-09,2026-07-31T22:30:00Z,4.5,53,15.0
TRK-11,2026-07-31T22:30:00Z,-21.8,45,15.0
TRK-02,2026-07-31T22:45:00Z,5.0,43,15.0
TRK-09,2026-07-31T22:45:00Z,4.6,49,15.0
TRK-11,2026-07-31T22:45:00Z,-21.9,48,15.0
TRK-02,2026-07-31T23:00:00Z,5.1,46,15.0
TRK-09,2026-07-31T23:00:00Z,4.5,49,15.0
TRK-11,2026-07-31T23:00:00Z,-21.8,50,15.0
TRK-02,2026-07-31T23:15:00Z,5.1,43,15.0
TRK-09,2026-07-31T23:15:00Z,4.6,49,15.0
TRK-11,2026-07-31T23:15:00Z,-21.8,47,15.0
TRK-02,2026-07-31T23:30:00Z,5.2,47,15.0
TRK-09,2026-07-31T23:30:00Z,4.4,47,15.0
TRK-11,2026-07-31T23:30:00Z,-13.3,56,15.0
TRK-02,2026-07-31T23:45:00Z,5.3,44,15.0
TRK-09,2026-07-31T23:45:00Z,4.4,46,15.0
TRK-11,2026-07-31T23:45:00Z,-21.8,48,15.0
TRK-02,2026-08-01T00:00:00Z,5.4,43,15.0
TRK-09,2026-08-01T00:00:00Z,4.6,43,15.0
TRK-11,2026-08-01T00:00:00Z,-22.0,46,15.0
TRK-02,2026-08-01T00:15:00Z,5.3,44,15.0
TRK-09,2026-08-01T00:15:00Z,4.7,45,15.0
TRK-11,2026-08-01T00:15:00Z,-21.9,46,15.0
TRK-02,2026-08-01T00:30:00Z,5.3,43,15.0
TRK-09,2026-08-01T00:30:00Z,4.7,44,15.0
TRK-11,2026-08-01T00:30:00Z,-22.0,44,15.0
TRK-02,2026-08-01T00:45:00Z,5.1,42,15.0
TRK-11,2026-08-01T00:45:00Z,-22.0,45,15.0
TRK-02,2026-08-01T01:00:00Z,5.2,43,15.0
TRK-11,2026-08-01T01:00:00Z,-22.1,46,15.0
TRK-02,2026-08-01T01:15:00Z,5.3,44,15.0
TRK-11,2026-08-01T01:15:00Z,-22.1,45,15.0
TRK-02,2026-08-01T01:30:00Z,5.2,44,15.0
TRK-11,2026-08-01T01:30:00Z,-22.1,47,15.0
TRK-02,2026-08-01T01:45:00Z,5.2,45,15.0
TRK-11,2026-08-01T01:45:00Z,-21.9,43,15.0
TRK-11,2026-08-01T02:00:00Z,-21.9,46,15.0
TRK-11,2026-08-01T02:15:00Z,-21.9,47,15.0
TRK-07,2026-08-01T04:00:00Z,4.8,43,15.0
TRK-07,2026-08-01T04:15:00Z,4.8,44,15.0
TRK-07,2026-08-01T04:30:00Z,4.8,45,15.0
TRK-07,2026-08-01T04:45:00Z,9.3,55,15.0
TRK-07,2026-08-01T05:00:00Z,5.0,51,15.0
TRK-07,2026-08-01T05:15:00Z,5.0,49,15.0
TRK-07,2026-08-01T05:30:00Z,4.8,49,15.0
TRK-06,2026-08-01T05:45:00Z,4.3,45,15.0
TRK-07,2026-08-01T05:45:00Z,4.8,47,15.0
TRK-06,2026-08-01T06:00:00Z,4.2,45,15.0
TRK-07,2026-08-01T06:00:00Z,4.7,49,15.0
TRK-05,2026-08-01T06:15:00Z,5.2,45,15.0
TRK-06,2026-08-01T06:15:00Z,4.1,47,15.0
TRK-05,2026-08-01T06:30:00Z,5.2,43,15.0
TRK-06,2026-08-01T06:30:00Z,4.1,45,15.0
TRK-05,2026-08-01T06:45:00Z,5.3,42,15.0
TRK-06,2026-08-01T06:45:00Z,4.0,47,15.0
TRK-05,2026-08-01T07:00:00Z,5.1,41,15.0
TRK-06,2026-08-01T07:00:00Z,4.3,44,15.0
TRK-05,2026-08-01T07:15:00Z,5.3,46,15.0
TRK-06,2026-08-01T07:15:00Z,4.3,42,15.0
TRK-09,2026-08-01T07:15:00Z,4.7,40,15.0
TRK-05,2026-08-01T07:30:00Z,10.5,53,15.0
TRK-06,2026-08-01T07:30:00Z,4.2,41,15.0
TRK-09,2026-08-01T07:30:00Z,4.6,44,15.0
TRK-05,2026-08-01T07:45:00Z,5.1,49,15.0
TRK-06,2026-08-01T07:45:00Z,4.4,43,15.0
TRK-09,2026-08-01T07:45:00Z,4.4,43,15.0
TRK-05,2026-08-01T08:00:00Z,5.0,48,15.0
TRK-06,2026-08-01T08:00:00Z,9.6,54,15.0
TRK-09,2026-08-01T08:00:00Z,4.3,45,15.0
TRK-10,2026-08-01T08:00:00Z,4.0,46,15.0
TRK-05,2026-08-01T08:15:00Z,5.1,46,15.0
TRK-06,2026-08-01T08:15:00Z,4.1,50,15.0
TRK-09,2026-08-01T08:15:00Z,4.3,47,15.0
TRK-10,2026-08-01T08:15:00Z,4.1,48,15.0
TRK-06,2026-08-01T08:30:00Z,4.1,50,15.0
TRK-09,2026-08-01T08:30:00Z,4.2,46,15.0
TRK-10,2026-08-01T08:30:00Z,4.2,46,15.0
TRK-06,2026-08-01T08:45:00Z,4.0,47,15.0
TRK-09,2026-08-01T08:45:00Z,4.5,46,15.0
TRK-10,2026-08-01T08:45:00Z,4.3,48,15.0
TRK-09,2026-08-01T09:00:00Z,4.7,44,15.0
TRK-10,2026-08-01T09:00:00Z,4.3,46,15.0
TRK-09,2026-08-01T09:15:00Z,4.4,47,15.0
TRK-10,2026-08-01T09:15:00Z,4.2,48,15.0
TRK-10,2026-08-01T09:30:00Z,4.1,45,15.0
TRK-10,2026-08-01T09:45:00Z,4.0,46,15.0
TRK-08,2026-08-01T10:00:00Z,4.4,47,15.0
TRK-10,2026-08-01T10:00:00Z,4.0,46,15.0
TRK-01,2026-08-01T10:15:00Z,5.0,45,15.0
TRK-08,2026-08-01T10:15:00Z,4.3,47,15.0
TRK-10,2026-08-01T10:15:00Z,4.0,45,15.0
TRK-01,2026-08-01T10:30:00Z,4.9,48,15.0
TRK-08,2026-08-01T10:30:00Z,4.5,43,15.0
TRK-10,2026-08-01T10:30:00Z,4.2,47,15.0
TRK-01,2026-08-01T10:45:00Z,5.1,46,15.0
TRK-08,2026-08-01T10:45:00Z,4.3,45,15.0
TRK-10,2026-08-01T10:45:00Z,4.2,47,15.0
TRK-01,2026-08-01T11:00:00Z,5.2,47,15.0
TRK-08,2026-08-01T11:00:00Z,4.4,46,15.0
TRK-10,2026-08-01T11:00:00Z,4.1,46,15.0
TRK-01,2026-08-01T11:15:00Z,5.0,45,15.0
TRK-08,2026-08-01T11:15:00Z,4.5,44,15.0
TRK-10,2026-08-01T11:15:00Z,4.2,44,15.0
TRK-01,2026-08-01T11:30:00Z,4.9,48,15.0
TRK-08,2026-08-01T11:30:00Z,11.2,54,15.0
TRK-10,2026-08-01T11:30:00Z,4.3,45,15.0
TRK-01,2026-08-01T11:45:00Z,4.8,47,15.0
TRK-08,2026-08-01T11:45:00Z,4.4,50,15.0
TRK-10,2026-08-01T11:45:00Z,4.3,47,15.0
TRK-01,2026-08-01T12:00:00Z,4.8,45,15.0
TRK-08,2026-08-01T12:00:00Z,4.5,50,15.0
TRK-10,2026-08-01T12:00:00Z,4.2,46,15.0
TRK-01,2026-08-01T12:15:00Z,4.9,47,15.0
TRK-08,2026-08-01T12:15:00Z,4.4,51,15.0
TRK-09,2026-08-01T12:15:00Z,4.6,44,15.0
TRK-10,2026-08-01T12:15:00Z,4.0,45,15.0
TRK-01,2026-08-01T12:30:00Z,5.0,47,15.0
TRK-08,2026-08-01T12:30:00Z,4.5,51,15.0
TRK-09,2026-08-01T12:30:00Z,4.6,46,15.0
TRK-10,2026-08-01T12:30:00Z,4.0,46,15.0
TRK-01,2026-08-01T12:45:00Z,5.0,49,15.0
TRK-08,2026-08-01T12:45:00Z,4.5,53,15.0
TRK-09,2026-08-01T12:45:00Z,4.7,47,15.0
TRK-10,2026-08-01T12:45:00Z,4.1,49,15.0
TRK-01,2026-08-01T13:00:00Z,5.1,46,15.0
TRK-08,2026-08-01T13:00:00Z,4.6,50,15.0
TRK-09,2026-08-01T13:00:00Z,4.5,49,15.0
TRK-10,2026-08-01T13:00:00Z,4.3,46,15.0
TRK-01,2026-08-01T13:15:00Z,5.2,45,15.0
TRK-08,2026-08-01T13:15:00Z,4.6,49,15.0
TRK-09,2026-08-01T13:15:00Z,4.5,49,15.0
TRK-10,2026-08-01T13:15:00Z,4.1,43,15.0
TRK-01,2026-08-01T13:30:00Z,5.0,44,15.0
TRK-08,2026-08-01T13:30:00Z,4.5,47,15.0
TRK-09,2026-08-01T13:30:00Z,4.6,50,15.0
TRK-10,2026-08-01T13:30:00Z,4.3,42,15.0
TRK-01,2026-08-01T13:45:00Z,5.1,47,15.0
TRK-08,2026-08-01T13:45:00Z,4.6,46,15.0
TRK-09,2026-08-01T13:45:00Z,4.4,45,15.0
TRK-10,2026-08-01T13:45:00Z,4.4,44,15.0
TRK-01,2026-08-01T14:00:00Z,5.0,49,15.0
TRK-08,2026-08-01T14:00:00Z,4.5,44,15.0
TRK-09,2026-08-01T14:00:00Z,4.4,44,15.0
TRK-10,2026-08-01T14:00:00Z,4.5,45,15.0
TRK-01,2026-08-01T14:15:00Z,5.2,49,15.0
TRK-08,2026-08-01T14:15:00Z,4.4,42,15.0
TRK-09,2026-08-01T14:15:00Z,4.5,46,15.0
TRK-10,2026-08-01T14:15:00Z,4.4,45,15.0
TRK-01,2026-08-01T14:30:00Z,5.1,47,15.0
TRK-08,2026-08-01T14:30:00Z,4.4,43,15.0
TRK-09,2026-08-01T14:30:00Z,4.5,45,15.0
TRK-10,2026-08-01T14:30:00Z,4.4,43,15.0
TRK-01,2026-08-01T14:45:00Z,5.2,48,15.0
TRK-08,2026-08-01T14:45:00Z,4.5,44,15.0
TRK-09,2026-08-01T14:45:00Z,4.6,46,15.0
TRK-10,2026-08-01T14:45:00Z,4.3,43,15.0
TRK-01,2026-08-01T15:00:00Z,5.1,50,15.0
TRK-08,2026-08-01T15:00:00Z,4.3,43,15.0
TRK-09,2026-08-01T15:00:00Z,4.5,45,15.0
TRK-10,2026-08-01T15:00:00Z,4.3,44,15.0
TRK-01,2026-08-01T15:15:00Z,5.3,48,15.0
TRK-08,2026-08-01T15:15:00Z,4.5,42,15.0
TRK-09,2026-08-01T15:15:00Z,4.5,46,15.0
TRK-10,2026-08-01T15:15:00Z,4.3,43,15.0
TRK-01,2026-08-01T15:30:00Z,5.2,46,15.0
TRK-08,2026-08-01T15:30:00Z,4.3,45,15.0
TRK-09,2026-08-01T15:30:00Z,4.4,48,15.0
TRK-10,2026-08-01T15:30:00Z,4.4,44,15.0
TRK-01,2026-08-01T15:45:00Z,5.0,44,15.0
TRK-08,2026-08-01T15:45:00Z,4.3,47,15.0
TRK-09,2026-08-01T15:45:00Z,4.4,49,15.0
TRK-10,2026-08-01T15:45:00Z,4.4,46,15.0
TRK-01,2026-08-01T16:00:00Z,4.9,44,15.0
TRK-08,2026-08-01T16:00:00Z,4.4,46,15.0
TRK-09,2026-08-01T16:00:00Z,4.4,44,15.0
TRK-10,2026-08-01T16:00:00Z,4.5,44,15.0
TRK-01,2026-08-01T16:15:00Z,5.0,45,15.0
TRK-08,2026-08-01T16:15:00Z,4.4,45,15.0
TRK-09,2026-08-01T16:15:00Z,4.6,44,15.0
TRK-10,2026-08-01T16:15:00Z,4.5,45,15.0
TRK-01,2026-08-01T16:30:00Z,5.1,45,15.0
TRK-08,2026-08-01T16:30:00Z,4.6,44,15.0
TRK-09,2026-08-01T16:30:00Z,4.7,43,15.0
TRK-10,2026-08-01T16:30:00Z,4.3,47,15.0
TRK-01,2026-08-01T16:45:00Z,5.2,46,15.0
TRK-08,2026-08-01T16:45:00Z,4.4,42,15.0
TRK-09,2026-08-01T16:45:00Z,4.5,42,15.0
TRK-10,2026-08-01T16:45:00Z,4.3,50,15.0
TRK-01,2026-08-01T17:00:00Z,5.1,45,15.0
TRK-08,2026-08-01T17:00:00Z,4.5,40,15.0
TRK-09,2026-08-01T17:00:00Z,4.5,44,15.0
TRK-10,2026-08-01T17:00:00Z,4.3,46,15.0
TRK-01,2026-08-01T17:15:00Z,5.2,43,15.0
TRK-08,2026-08-01T17:15:00Z,4.5,43,15.0
TRK-09,2026-08-01T17:15:00Z,4.6,44,15.0
TRK-10,2026-08-01T17:15:00Z,4.2,43,15.0
TRK-01,2026-08-01T17:30:00Z,5.1,46,15.0
TRK-08,2026-08-01T17:30:00Z,4.3,41,15.0
TRK-09,2026-08-01T17:30:00Z,4.7,47,15.0
TRK-10,2026-08-01T17:30:00Z,4.1,44,15.0
TRK-01,2026-08-01T17:45:00Z,5.2,44,15.0
TRK-08,2026-08-01T17:45:00Z,4.2,41,15.0
TRK-09,2026-08-01T17:45:00Z,4.6,47,15.0
TRK-10,2026-08-01T17:45:00Z,4.2,44,15.0
TRK-01,2026-08-01T18:00:00Z,5.2,45,15.0
TRK-08,2026-08-01T18:00:00Z,4.4,39,15.0
TRK-09,2026-08-01T18:00:00Z,4.7,47,15.0
TRK-10,2026-08-01T18:00:00Z,4.4,46,15.0
TRK-01,2026-08-01T18:15:00Z,5.2,47,15.0
TRK-08,2026-08-01T18:15:00Z,4.3,42,15.0
TRK-09,2026-08-01T18:15:00Z,4.5,50,15.0
TRK-10,2026-08-01T18:15:00Z,10.9,57,15.0
TRK-01,2026-08-01T18:30:00Z,5.0,47,15.0
TRK-08,2026-08-01T18:30:00Z,4.2,45,15.0
TRK-09,2026-08-01T18:30:00Z,4.5,51,15.0
TRK-10,2026-08-01T18:30:00Z,4.3,53,15.0
TRK-01,2026-08-01T18:45:00Z,4.9,46,15.0
TRK-08,2026-08-01T18:45:00Z,4.3,46,15.0
TRK-09,2026-08-01T18:45:00Z,10.9,62,15.0
TRK-10,2026-08-01T18:45:00Z,4.2,51,15.0
TRK-01,2026-08-01T19:00:00Z,5.0,47,15.0
TRK-08,2026-08-01T19:00:00Z,4.4,45,15.0
TRK-09,2026-08-01T19:00:00Z,4.5,57,15.0
TRK-10,2026-08-01T19:00:00Z,4.1,46,15.0
TRK-01,2026-08-01T19:15:00Z,4.8,43,15.0
TRK-09,2026-08-01T19:15:00Z,4.7,54,15.0
TRK-09,2026-08-01T19:30:00Z,4.6,54,15.0
TRK-09,2026-08-01T19:45:00Z,4.7,53,15.0
TRK-09,2026-08-01T20:00:00Z,4.8,51,15.0
TRK-09,2026-08-01T20:15:00Z,4.5,48,15.0
TRK-09,2026-08-01T20:30:00Z,4.6,45,15.0
TRK-09,2026-08-01T20:45:00Z,4.6,43,15.0
TRK-09,2026-08-01T21:00:00Z,4.4,42,15.0
TRK-06,2026-08-01T21:15:00Z,5.2,43,15.0
TRK-09,2026-08-01T21:15:00Z,4.5,43,15.0
TRK-06,2026-08-01T21:30:00Z,5.1,41,15.0
TRK-09,2026-08-01T21:30:00Z,4.5,46,15.0
TRK-06,2026-08-01T21:45:00Z,5.1,41,15.0
TRK-09,2026-08-01T21:45:00Z,4.4,47,15.0
TRK-06,2026-08-01T22:00:00Z,9.8,47,15.0
TRK-09,2026-08-01T22:00:00Z,4.6,46,15.0
TRK-06,2026-08-01T22:15:00Z,5.5,40,15.0
TRK-09,2026-08-01T22:15:00Z,4.7,45,15.0
TRK-06,2026-08-01T22:30:00Z,5.5,43,15.0
TRK-09,2026-08-01T22:30:00Z,4.6,43,15.0
TRK-06,2026-08-01T22:45:00Z,5.5,44,15.0
TRK-09,2026-08-01T22:45:00Z,4.6,41,15.0
TRK-01,2026-08-01T23:00:00Z,4.5,49,15.0
TRK-02,2026-08-01T23:00:00Z,4.7,40,15.0
TRK-06,2026-08-01T23:00:00Z,5.5,45,15.0
TRK-09,2026-08-01T23:00:00Z,4.6,42,15.0
TRK-01,2026-08-01T23:15:00Z,4.5,48,15.0
